fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"319","-582255,16+241134,92",SUP,MR,"65","24",VIN,SB50RX10TO10PE30
"320","-582261,24+230525,50",SUP,F,"95","19",JIN,ES40CR30TA20FR10
"321","-582262,40+230000,53",SUP,F,"95","16",JIN,CR50ES30TA20
"322","-582276,29+245768,14",SUP,R,"75","14","120",TO70EN20FH10
"323","-582286,04+246253,99",SUP,MF,"85","13",JIN,FO30EO20PE20PG10RX10SB10
"324","-582292,24+234279,03",SUP,MM,"55","18",JIN,SB40EB10EO20ES10FI10FT10
"325","-582295,43+252636,04",SUP,R,"45","14",JIN,PI30TO30EB20SB10FX10
"326","-582313,66+251630,17",SUP,R,"45","15","70",EB30TO30SB20RX10FX10
"327","-582322,79+240677,17",SUP,R,"55","10",JIN,SB60EB10TO10EO20
"328","-582324,46+244472,53",SUP,R,"75","17","120",TO80SE10FH10
"329","-582324,70+230821,74",SUP,MF,"65","22",VIN,PE60FT10EB10SB10TO10
"330","-582326,50+245101,45",SUP,R,"45","14","50",EB30TO30ML20SB10PE10
"331","-582344,22+239847,47",SUP,MF,"85","15","30",PE60ER10SB20RX10
"332","-582346,95+242479,32",SUP,MM,"45","15",VIN,TO40SB10FO20PE20EO10
"333","-582349,83+234635,91",SUP,MM,"45","19",JIN,SB40EB10PE20BP10ER10FT10
"334","-582351,16+251100,30",SUP,MR,"55","14","50",TO40SE20PB10EO10FI10FT10
"335","-582353,74+253311,26",SUP,F,"85","19",JIN,FO70BJ10PE10RX10
"336","-582354,84+232421,43",SUP,F,"85","22",JIN,ES60FT20CR10TA10
"337","-582359,19+236425,59",SUP,MM,"35","18",JIN,EB20SB20TO10BP20PE20FT10
"338","-582361,96+242147,07",SUP,R,"95","13","90",TO70RX10FI20
"339","-582365,12+230913,89",SUP,MR,"65","15",JIN,SB40EB20TO10BP10FT10PE10
"340","-582365,47+252939,98",SUP,F,"95","14",JIN,CR40ES20FT20HG20
"341","-582369,65+231103,23",SUP,MF,"65","19",JIN,ES20PE20BP10EO10FT10SB20EB10
"342","-582381,08+239972,33",SUP,MR,"75","31","90",PB70ER20FT10
"343","-582383,42+239404,69",SUP,F,"75","21",JIN,PE40ER20BJ10FT10RX10SB10
"344","-582383,68+242912,88",SUP,MF,"55","20",JIN,FO30BP20EO20SB20TO10
"345","-582387,14+233728,82",SUP,MR,"55","21",VIN,SB30PB20EB10EN10FI20FT10
"346","-582387,83+234428,83",SUP,MM,"65","19",JIN,SB40EB10FI20BJ10EO10ES10
"347","-582390,23+241612,96",SUP,MR,"85","19",JIN,TO30SB20RX10EO20BP10PE10
"348","-582393,04+234203,54",SUP,MR,"65","18",JIN,SB40EB10PB10FI20BJ10FH10
"349","-582397,76+246720,87",SUP,MF,"55","15","50",PE60EO10PI20SB10
"350","-582403,79+228032,52",SUP,MM,"75","20",JIN,TO40SE10BJ20ER10FX10PE10
"351","-582404,50+251966,74",SUP,MF,,"2","10",FXFNRX
"352","-582404,92+231994,86",SUP,MF,"85","19",JIN,ER40FI10FT10SE20PU10RX10
"353","-582406,40+247146,87",SUP,MF,"55","22","70",PE50FX10PI20RX10SB10
"354","-582411,02+246028,22",SUP,MM,"65","4","10",RZ50FX50
"355","-582426,01+228462,35",SUP,F,"75","19",JIN,ES50FR20FT10TA10RX10
"356","-582428,07+234944,88",SUP,MR,"55","17",JIN,SB40EB10RX10FI20ER10FT10
"357","-582428,50+233539,85",SUP,MF,"35","9","10",PE30BP10ER10FT10FX10SB30
"358","-582432,52+232783,38",SUP,F,"55","17",JIN,PE30ER20BP10FN10FT10FX10SE10
"359","-582443,14+245262,19",SUP,MM,"65","19","70",SB20TO20ML10PE50
"360","-582447,90+245412,43",SUP,MF,"65","13",JIN,FO40EO10PE10TO20PI10SB10
"361","-582450,91+244833,50",SUP,R,"45","16","50",EB60SB20PB10PE10
"362","-582452,46+247650,33",SUP,R,"65","8","10",RZ100
"363","-582460,51+249380,51",SUP,MF,,"2","10",FXRX
"364","-582464,79+245822,24",SUP,R,"95","12",VIN,TO50EN30FO20
"365","-582472,65+230522,56",SUP,MF,"65","19",VIN,ES40CR10FI10FT10SE20PB10
"366","-582473,43+249609,79",SUP,F,"65","12","30",FO60EO30RX10
"367","-582475,69+246155,18",SUP,R,"65","13","70",EN90ML10
"368","-582486,60+246434,43",SUP,MF,"75","20",JIN,PE40EO20FT10SE20PI10
"369","-582494,19+244637,35",SUP,R,"85","16","120",TO90FH10
"370","-582502,28+240194,32",SUP,F,"95","19",JIN,ER40FT20BJ10CR10PB10SB10
"371","-582503,00+240987,60",SUP,MM,"95","10","30",SB30EB10TO10PE50
"372","-582511,48+227902,33",SUP,F,"55","17",JIN,ES40BP20BJ10EO10FT10TO10
"373","-582514,51+237334,34",SUP,R,"25","15","50",TO40SB30EN20EB10
"374","-582516,96+240633,58",SUP,MF,"85","22",VIN,ES30PE20EO10FT10SB20PB10
"375","-582519,74+248923,65",SUP,MM,"55","15",JIN,SB20PG10PI10RX10EO30FX10PE10
"376","-582521,41+252737,09",SUP,MR,"65","15","50",TO40PB10SB10FT20BP10PE10
"377","-582526,92+242955,32",SUP,F,"75","5","10",FX60FN30RX10
"378","-582532,04+249740,45",SUP,MF,"45","4","10",FN40FX20RX40
"379","-582541,41+234630,07",SUP,MM,"65","18",JIN,SB30EB10RX10EO20BJ10ES10FI10
"380","-582548,63+241929,45",SUP,R,"65","16",JIN,TO70RX10BJ10EO10
"381","-582549,72+230048,48",SUP,F,"85","21",JIN,CR70ES20FX10
"382","-582554,39+245701,14",SUP,MR,"55","28","90",PB40SB10TO10PE30EO10
"383","-582554,56+242715,09",SUP,MF,"55","6","10",FX70RX30
"384","-582561,25+231241,89",SUP,MM,"65","23",JIN,SB30PB10RX10PE40BP10
"385","-582561,82+248002,57",SUP,R,"65","17","50",PG80PR20
"386","-582567,74+252202,89",SUP,R,"65","13","50",TO50EB20PI10PE20
"387","-582570,79+237483,11",SUP,MR,"45","16",JIN,SB40EB10TO10PE20BP10FT10
"388","-582570,96+230153,42",SUP,F,"95","14","30",PE70BP10ES10FT10
"389","-582584,19+233952,99",SUP,MR,"55","15",JIN,SB40EB20PE30FT10
"390","-582585,86+247334,48",SUP,MF,,"3","10",FXRX
"391","-582593,05+234872,62",SUP,F,"75","18",JIN,BJ20FO20FT20EO10ES10FI10SE10
"392","-582598,72+233382,80",SUP,MM,"65","20",JIN,SB30EB20PE30BP10FT10
"393","-582600,70+241417,49",SUP,MF,"95","15",JIN,ER30PE20FT10PB20SB20
"394","-582605,82+248590,57",SUP,MR,"25","11","30",PI40EB10SB10BP20EO20
"395","-582614,82+229965,31",SUP,F,"95","11","30",TA30CR20ES20BP10FT10PE10
"396","-582614,89+227795,43",SUP,F,"95","22",JIN,ES70TA20FT10
"397","-582615,65+235829,65",SUP,F,"75","19",JIN,CR40ES40FT20
"398","-582617,22+246086,94",SUP,F,"85","6","10",FN80FX20
"399","-582626,16+230407,16",SUP,R,"95","17",VIN,TO80SE10FO10
"400","-582631,86+252391,47",SUP,MF,,"2","10",FXFNRX
"401","-582633,26+243816,67",SUP,MF,,"2","10",FXRX
"402","-582634,71+230332,64",SUP,MM,"75","19",VIN,TO30EN10SE10FO30FH10PE10
"403","-582636,16+246309,39",SUP,F,"95","9","10",PE80EO10RX10
"404","-582649,55+242212,55",SUP,MR,"55","17",VIN,TO30SB20EB10EO20PE20
"405","-582650,85+241837,33",SUP,MF,"95","17",JIN,PE30ER20BP10SB30EB10
"406","-582654,27+233900,85",SUP,F,"55","8","10",PE50ER20FT10SB20
"407","-582656,65+225268,93",SUP,MF,"75","20",JIN,PE50FT10TO20EB10SB10
"408","-582659,60+241630,96",SUP,MF,"95","14","50",FO30PE30BP10TO20SB10
"409","-582662,74+249424,77",SUP,MF,,"2","10",FXRX
"410","-582665,70+241744,80",SUP,MR,"75","15","50",SB40TO20EO20BP10PE10
"411","-582667,26+232991,65",SUP,MF,"65","18",JIN,PE30ER20BP10FT10EB20SB10
"412","-582669,07+242727,74",SUP,MM,"55","17",JIN,SB30RX10TO10EO30FT10PE10
"413","-582669,45+250804,64",SUP,MM,"75","22",VIN,PB40SE10PE30EO10FT10
"414","-582672,44+230837,54",SUP,MF,"65","22",JIN,ER30PE20BP10FT10SE20RX10
"415","-582673,47+227686,41",SUP,MM,"85","19",JIN,PB30SB10TO10ES20CR10EO10FT10
"416","-582674,71+245525,45",INF,MF,"45","11","30",EO40BP20PE10SB20TO10
"417","-582674,71+245525,45",SUP,R,"35","22","90",PB90PE10
"418","-582679,81+252652,88",SUP,F,,"2","10",FXFN
"419","-582680,35+244183,86",SUP,MF,,"2","10",FXRX
"420","-582682,65+244441,32",SUP,MM,"85","21",VIN,SE20TO20ML10PE40FO10
"421","-582687,65+225126,59",SUP,F,"75","23",JIN,ES50BP20PE20FT10
"422","-582688,65+253302,77",SUP,F,"95","22",JIN,ES40CR20FT20PE10RX10
"423","-582692,76+248747,72",SUP,R,"85","4","10",RZ80FX20
"424","-582694,02+223635,31",SUP,MF,"75","18",JIN,BP20PE20ES10FT10SE20PU10TO10
"425","-582709,60+240603,99",SUP,F,"85","24",VIN,BJ30ES30PE30FT10
"426","-582712,19+246048,09",SUP,MR,,"3","10",RZFX
"427","-582713,04+246482,95",SUP,R,"35","12","30",PG100
"428","-582714,93+226409,92",SUP,R,"75","17",JIN,EB50PB10SB10TO10BP10FT10
"429","-582716,70+233568,06",SUP,F,"55","9","10",PE60ER20BP10FT10
"430","-582721,65+234868,76",SUP,MF,"55","19",JIN,FI20BJ10ER10FO10FT10SB30EB10
"431","-582724,88+231073,19",SUP,F,"95","29","90",PE90PB10
"432","-582725,59+246840,78",SUP,R,"25","8","10",PG90SE10
"433","-582734,86+234343,25",INF,MF,"65","11","30",ER20FI20FT20SB30EB10
"434","-582734,86+234343,25",SUP,MM,"25","29","90",PB50PE50
"435","-582741,95+224879,04",SUP,F,"85","16",JIN,CR50EO10ES10PE10PB10RX10
"436","-582747,51+244829,01",SUP,MF,"45","22","90",PE50FH10SB20TO20
"437","-582747,69+245833,85",SUP,R,"45","7","10",SB70PB20FI10
"438","-582756,52+243834,70",SUP,MR,"65","11","50",EB20SB20TO20PI10PE20BP10
"439","-582758,65+229896,91",SUP,F,"85","17",JIN,ES40CR30FT20FI10
"440","-582758,80+240126,29",SUP,MR,"65","20",VIN,TO30EB20SB20FO20BJ10
"441","-582759,54+230249,74",SUP,MF,"65","19",VIN,CR30ES20FT10PE10SE20PI10
"442","-582775,15+227314,65",SUP,F,"95","22",JIN,ES80FR10TA10
"443","-582777,02+247169,89",SUP,F,"75","18","50",FO70FX10RX10SB10
"444","-582783,54+251775,20",SUP,F,"95","20",JIN,ES30CR20BP10FT10TA10EB10RX10
"445","-582785,26+252916,91",SUP,F,"95","22",JIN,ES40CR20FT20PE10RX10
"446","-582786,48+234584,62",SUP,F,"85","18",JIN,BJ20ER20FO20TA20PE10SE10
"447","-582790,75+241269,01",SUP,MR,"85","16",JIN,SB50EB10TO10PE20BP10
"448","-582794,56+253414,44",SUP,MM,"75","20",VIN,SB20EB10PB10TO10FO20PE20EO10
"449","-582799,39+227416,33",SUP,MF,"95","19",JIN,ES40FT20CR10PU20RX10
"450","-582802,40+241064,66",SUP,F,"85","15",JIN,ES40FT20EO10PE10SB20
"451","-582803,95+252178,61",SUP,MF,,"2","10",FXFNRX
"452","-582811,52+234112,04",SUP,F,"95","9","10",PE60ER20FT20
"453","-582819,77+225643,31",SUP,F,"75","23",JIN,PE70ER10EB10SB10
"454","-582820,55+245420,98",SUP,MF,"85","14","50",FO30EO20PE10TO30SE10
"455","-582825,22+242531,33",SUP,MR,"55","17",VIN,TO70EO20PE10
"456","-582828,76+229398,90",SUP,F,"75","19",JIN,ES30CR20EO20FT20FI10
"457","-582828,91+241438,04",SUP,R,"55","17",VIN,TO50SB30ER10PE10
"458","-582829,19+246891,05",SUP,R,"55","16","50",RZ100
"459","-582834,25+248188,54",SUP,R,"65","16","70",PG80PR20
"460","-582834,81+248632,92",SUP,R,"75","19","70",PG80PB10FX10
"461","-582837,48+224300,98",SUP,MF,"75","22",JIN,BP40EO10ES10FT10SB20TO10
"462","-582841,13+249114,70",SUP,MF,,"2","10",FXRX
"463","-582843,10+248977,97",SUP,F,"85","9","10",PE90RX10
"464","-582857,13+229584,33",SUP,MF,"85","19",JIN,ER30PE20BP10FT10SB20EB10
"465","-582858,29+233500,02",SUP,MR,"45","19",VIN,SB40EB10PB10PE20ER10FT10
"466","-582860,31+246211,94",SUP,MF,"65","23",VIN,PE50EO20PI20SE10
"467","-582875,56+240958,98",SUP,R,"25","16",JIN,EB50SB30TO10PE10
"468","-582876,28+245976,11",SUP,F,"65","9","10",PE60EO20SE20
"469","-582876,80+234043,12",SUP,MR,"75","23",VIN,PI20SB20EB10PB10PE20ER10FT10
"470","-582879,68+226817,83",SUP,MM,"85","20",JIN,PU40RX10ES20FT20EO10
"471","-582881,33+252003,64",SUP,MF,"85","16","50",FO50EO10PE10EN10RX10TO10
"472","-582884,23+243608,45",SUP,MR,"45","13","50",EB40SB20TO10BP20PE10
"473","-582885,98+227981,87",SUP,F,,"3","10",FX
"474","-582886,45+232237,70",SUP,F,"65","16",JIN,ER30BP20BJ10CR10FT10SE20
"475","-582890,75+224046,14",SUP,MR,"75","20",JIN,TO40PB10SE10BP10ES10FT10PE10
"476","-582898,12+242717,49",SUP,MF,"65","22","70",PE40EO20TO20EB10PB10
"477","-582899,40+226989,42",SUP,F,"95","23",JIN,ES50FR20TA20FT10
"478","-582900,07+222872,27",SUP,MM,"85","20",VIN,TO30EB10SB10FO20BJ10EO10ES10
"479","-582900,75+237551,90",SUP,F,"35","6","10",FN70FX30
"480","-582901,88+231529,33",SUP,MM,"35","19",JIN,SB30EB10TO10PE20BP10ER10FT10
"481","-582907,17+230989,64",SUP,F,"85","15","30",PE30ES20BP10EO10FT10SB20
"482","-582908,81+252909,35",SUP,MR,"65","16",VIN,TO30ML10PB10SE10FO30PE10
"483","-582921,98+235263,16",SUP,MM,"55","16",JIN,SB30EB10RX10BJ20PE20FO10
"484","-582923,57+248750,75",SUP,MF,"45","4","10",FX50FN20RX30
"485","-582925,40+245165,08",SUP,MF,"55","18",JIN,EO30PE30BP10PB20SE10
"486","-582932,85+245357,35",SUP,MF,"35","18",JIN,PE50EO20RX10SB10TO10
"487","-582933,40+247111,72",SUP,R,"45","7","10",SB50EB20PB20FX10
"488","-582945,49+235115,99",SUP,MM,"65","23",VIN,SB20EB10PB10PU10PE30BJ10ER10
"489","-582945,78+225134,19",SUP,F,"95","22",JIN,ES60FT20BP10PE10
"490","-582946,45+240486,76",SUP,F,"45","20",VIN,ES40FT30TA10EB20
"491","-582946,80+223869,23",SUP,F,"85","22",VIN,CR40ES40FX10RX10
"492","-582947,69+230408,74",SUP,R,"85","13","30",RZ100
"493","-582947,88+222290,01",SUP,F,"85","18",VIN,ES70HG20FT10
"494","-582952,77+223153,02",SUP,F,"95","23",VIN,CR40ES30FR20TA10
"495","-582957,26+234967,65",SUP,F,"75","19",JIN,BJ20EO20ES20FI10TA10SB20
"496","-582957,87+230057,88",SUP,MF,"65","18",JIN,BP20CR10ER10FT10PE10EB20SB20
"497","-582962,93+227172,69",SUP,MF,"95","23",VIN,ES20CR10FI10FO10FT10PU40
"498","-582965,91+225432,70",SUP,R,"75","15",VIN,TO60EN20ML20
"499","-582965,96+237630,80",SUP,F,"65","21",JIN,PE40FO30EO10FH10RX10
"500","-582969,86+230661,93",SUP,F,"75","19",JIN,CR20ER20FI20FT20SE20
"501","-582984,24+234398,82",SUP,F,"95","21",JIN,ES50CR20FT20PB10
"502","-582985,42+225573,11",SUP,R,"75","15",VIN,TO60EB20ML10SB10
"503","-582993,11+233798,28",SUP,F,"85","20",VIN,BJ30ER20FT20TA10SE20
"504","-582993,32+230850,90",SUP,F,"65","21",VIN,ES30FI20CR10EO10FT10TA10SB10
"505","-582993,82+233564,52",SUP,F,"75","18",JIN,FO40BJ10ER10FH10PE10SE20
"506","-582999,02+247432,51",SUP,R,"35","13","30",PI60SE20EO10FX10
"507","-583013,91+228535,39",SUP,F,"55","5","10",FX100
"508","-583018,40+229879,88",SUP,R,"65","18","50",SB50EB30RX10BP10
"509","-583019,49+252821,82",SUP,MR,"65","16","70",TO30ML10PI10SB10FO30FI10
"510","-583020,32+222755,54",SUP,F,"85","21",JIN,ES80FT10TA10
"511","-583021,51+234756,69",SUP,MF,"85","20",JIN,BJ20ER20FI10FT10TA10SB20EB10
"512","-583025,55+227571,32",SUP,F,"95","19",JIN,ES60FT20CR10EO10
"513","-583029,74+221359,70",SUP,F,"35","21",JIN,ES60HG20BJ10EO10
"514","-583034,90+225773,56",SUP,F,"85","22",VIN,ES30CR20EO10FT10HG10PE10SE10
"515","-583035,04+248420,34",SUP,MR,"25","11","30",PI40EB10SB10BP20EO20
"516","-583036,42+242952,64",SUP,MF,"55","5","10",FX50FN20RX30
"517","-583037,04+230208,92",SUP,R,"85","14","30",RZ100
"518","-583041,16+246457,12",SUP,R,,"3","10",RZ
"519","-583048,06+224717,09",SUP,F,"85","20",JIN,PE30ES20EO10FO10FT10SB10TO10
"520","-583049,69+234584,64",SUP,MF,"85","21",VIN,ES40CR10EO10FT10PB10PU10SB10
"521","-583065,98+240639,67",SUP,F,"85","23",VIN,ES40FT20HG20CR10TA10
"522","-583066,57+231108,75",SUP,F,"75","19",JIN,ER30PE20BP10FT10TA10RX10SB10
"523","-583068,66+246049,96",SUP,MR,"55","14",JIN,EN40ML20SB10FH20FI10
"524","-583070,39+245595,96",SUP,MF,"65","15",JIN,PE50EO10EN10PB10RX10SB10
"525","-583073,98+221716,71",SUP,MF,"25","20",VIN,ES40BJ10EO10PU40
"526","-583075,50+244471,27",SUP,F,"75","24","90",PE60EO20PI10SE10
"527","-583075,98+246937,24",SUP,MR,"55","17",VIN,PR30SB30PB10PE20FX10
"528","-583079,18+251828,52",SUP,MF,"95","20",JIN,CR20ES20TA20PE10PU10SE10TO10
"529","-583092,86+222523,78",SUP,MR,"85","19",VIN,PU60ES20EO10FX10
"530","-583096,77+221467,37",SUP,MF,"55","21",VIN,ES30BJ20EO20PU30
"531","-583097,11+248570,31",SUP,R,"45","18","70",PG60PR30PB10
"532","-583097,47+223171,32",SUP,F,"85","23",VIN,ES70FI10FT10TA10
"533","-583100,31+243867,08",SUP,MR,"65","17",VIN,EB20PB20TO20ER20BP10FT10
"534","-583103,38+227970,93",SUP,MF,"85","23",VIN,ES40CR10EO10FT10PU30
"535","-583104,40+245010,44",SUP,R,"55","16","50",EB40PB20SB20ML10TO10
"536","-583106,33+231003,72",SUP,MF,"75","20",VIN,FI20FO20ER10FH10FT10SE20TO10
"537","-583115,21+248008,32",SUP,R,"75","17","70",PG60PR40
"538","-583116,91+248913,49",SUP,MR,,"3","10",RZFX
"539","-583119,75+249275,98",SUP,MF,,"2","10",FXRX
"540","-583122,81+249909,82",SUP,F,"55","19","70",PE40FH30EO10RX10SB10
"541","-583123,30+222226,90",SUP,F,"75","22",VIN,ES70HG20TA10
"542","-583124,28+231561,61",SUP,F,"65","22",JIN,ER30FT20BJ10BP10PE10TA10SB10
"543","-583131,55+231258,68",SUP,F,"45","21",VIN,ES50FT20CR10EO10RX10
"544","-583134,20+225031,57",SUP,F,"85","22",JIN,ES50PE20EO10FT10PB10
"545","-583143,74+220821,38",SUP,F,"35","21",JIN,ES60HG20FT10TA10
"546","-583144,75+228916,15",SUP,MF,"65","20",JIN,ES30FT20CR10FI10EB20SB10
"547","-583147,04+232408,12",SUP,F,"95","19",JIN,ES30CR20PE20EO10FT10TA10
"548","-583147,43+240323,16",SUP,F,"95","19",VIN,CR30ES30FT20HG10TA10
"549","-583148,73+224047,75",SUP,F,"85","22",JIN,ES60BP10EO10SE10TO10
"550","-583152,04+240766,16",SUP,MF,"55","22",VIN,ES30EO20FO10PE10SB20EB10
"551","-583159,26+234783,90",SUP,F,"85","19",JIN,BJ30ES30EO10FT10TA10SE10
"552","-583161,77+252147,93",SUP,F,"85","21",JIN,ES30FT20PE20CR10PB10TO10
"553","-583167,43+227124,11",SUP,F,"85","23",VIN,ES50BJ10CR10FT10TA10PU10
"554","-583173,35+235682,18",SUP,MF,"55","5","10",FX60RX40
"555","-583173,46+244323,73",SUP,F,"45","4","10",FX100
"556","-583181,45+242514,52",SUP,MF,"55","10",JIN,PE40FO20SB20TO20
"557","-583181,58+228233,56",SUP,F,"95","23",VIN,ES40CR20FI10FT10HG10TA10
"558","-583182,13+244189,42",SUP,MR,"55","13","50",PB30EB20TO20BP10FH10FX10
"559","-583183,57+244661,88",SUP,MF,"85","15",JIN,FO40PE20EO10SE20RX10
"560","-583184,41+218447,06",SUP,F,"95","22",JIN,ES70FR10HG10TA10
"561","-583184,66+225880,22",SUP,MR,"55","21",VIN,SB30PB20EB10ER20FI10FT10
"562","-583184,91+235555,96",SUP,MF,"65","25",JIN,PE50ER10FT10SE20PB10
"563","-583190,48+220670,29",SUP,MF,"45","20",JIN,EO20ES20FT10HG10PU40
"564","-583194,99+249378,76",SUP,R,"75","14","120",TO70EN20FH10
"565","-583206,73+249548,92",SUP,MF,"65","15",VIN,FO30PE30SB20TO20
"566","-583211,86+227399,82",SUP,F,"75","34",VIN,ES60TA20BJ10CR10
"567","-583215,52+221878,36",SUP,F,"45","20",JIN,ES80FT10HG10
"568","-583218,08+249693,12",SUP,F,"35","18","70",PE50FH20EO10ML10SE10
"569","-583220,65+246826,00",SUP,R,"95","13","30",RZ100
"570","-583223,48+225559,93",SUP,R,"85","15",VIN,TO70SE20ML10
"571","-583224,78+227837,59",SUP,F,"95","20",VIN,ES40FT20CR10HG10PU10RX10
"572","-583225,64+231478,34",SUP,F,"65","23",VIN,ES60CR10FT10TA10SB10
"573","-583229,90+234341,06",SUP,F,"85","29","90",PE70ER10FT10RX10
"574","-583234,81+245368,46",SUP,F,"85","15",JIN,FO40PE30EO10RX10SB10
"575","-583237,52+248761,44",SUP,R,"85","16","50",RZ90FX10
"576","-583239,37+250095,76",SUP,F,"35","20","90",PE60EO20FX10RX10
"577","-583240,03+225221,58",SUP,F,"85","25","70",PE60ER20FT10RX10
"578","-583241,35+231760,66",SUP,MF,"85","20",JIN,ES20FT20CR10EO10TA10SB20PB10
"579","-583241,38+247857,96",SUP,R,"55","15",JIN,PG70PR20PE10
"580","-583241,76+233558,24",SUP,MF,"75","19",JIN,ER30FI20FT10SB20PB10RX10
"581","-583244,81+225724,47",SUP,F,"75","24",VIN,PE30ER20BP10CR10FT10EB10SB10
"582","-583251,93+246489,96",SUP,R,"45","15","50",PB50PR30EB10TO10
"583","-583254,05+222380,79",SUP,F,"55","21",JIN,ES60FT20EO10HG10
"584","-583254,89+220047,57",SUP,F,"75","17",JIN,CR80ES10FT10
"585","-583255,66+240337,72",SUP,MF,"65","20",JIN,BJ30FT30ER10SB20RX10
"586","-583257,29+236257,24",SUP,MF,"55","20",JIN,ER20PE20BJ10BP10FT10SB20PU10
"587","-583259,71+233825,88",SUP,MF,"55","20",JIN,ER40FI10FT10SB30RX10
"588","-583261,44+253490,13",SUP,MR,"55","16",JIN,SB30TO20PB10PE20FH10FX10
"589","-583262,75+229949,42",SUP,MF,"75","17",JIN,ER30CR20FT10SB20EB10RX10
"590","-583270,66+249069,10",SUP,F,"65","10","10",PE70EO10SB20
"591","-583281,82+224298,06",SUP,MR,"75","17",VIN,TO60SB10FH30
"592","-583287,02+239010,77",SUP,F,"75","21",VIN,ES40PE20BP10EO10FT10RX10
"593","-583294,31+223253,39",SUP,F,"75","20",VIN,ES50FI10FT10TA10PU20
"594","-583294,85+222777,44",SUP,F,"55","21",VIN,ES40FT20EO10FO10TA10RX10
"595","-583298,58+224594,70",SUP,F,"75","21",JIN,PE40EO20BP10FH10PI10SE10
"596","-583299,57+230227,38",SUP,R,"95","13","30",RZ100
"597","-583304,64+242832,57",SUP,R,"75","14",VIN,SB60EN30TO10
"598","-583307,89+222111,49",SUP,F,"55","21",JIN,ES60FT20EO10HG10
"599","-583308,28+247129,03",SUP,F,,"3","10",FX
"600","-583311,14+219900,68",SUP,F,"55","20",JIN,ES50BJ20HG20TO10
"601","-583322,99+232601,27",SUP,F,"95","16",JIN,ES40CR10EO10FI10HG10PB10SB10
"602","-583330,97+253269,07",SUP,F,"45","20",JIN,BJ30EO30FT10PE10RX10SB10
"603","-583332,49+224912,13",SUP,MM,"75","26","70",PB40SE10PE30ER10FT10
"604","-583336,06+242478,85",SUP,MM,"95","17",JIN,TO30SB20FO30PE20
"605","-583336,40+249731,70",SUP,R,"75","14","50",RZ100
"606","-583338,80+234221,20",SUP,MF,"65","18",JIN,PE30ER20BJ10BP10SB20RX10
"607","-583340,23+244973,04",SUP,R,"55","10","90",ML70EN30
"608","-583341,07+246995,24",SUP,MF,"75","15","50",FO50PE20SB20RX10
"609","-583346,01+248918,20",SUP,MF,"55","6","10",FX70RX30
"610","-583348,34+229594,42",SUP,MF,"55","18",JIN,ER20FI20FT20SB20EB10PI10
"611","-583354,10+230784,64",SUP,MF,"75","19",VIN,FO50FH10FI10SB20TO10
"612","-583356,53+240612,15",SUP,R,"55","14",JIN,SB60EB30PE10
"613","-583359,11+223957,20",SUP,F,"95","23",VIN,ES60CR20FT10HG10
"614","-583362,59+231359,98",SUP,F,"95","15","30",ER30CR20FT20PE20BP10
"615","-583363,34+245616,80",SUP,MF,"75","19",JIN,PE60EO10PB20SE10
"616","-583366,43+228508,06",SUP,MM,"65","19",VIN,TO30EN10SE10FO20ER10FI10FT10
"617","-583370,44+220810,39",SUP,F,"75","17",JIN,ES40HG40BJ20
"618","-583376,04+231742,50",SUP,F,"75","23",VIN,ES70FT20CR10
"619","-583381,19+253056,16",SUP,F,"35","10",JIN,EO30PE30FH20RX10TO10
"620","-583383,88+233518,64",SUP,MF,"85","21",JIN,PE40ER20BP10SB20PB10
"621","-583386,38+244088,69",SUP,F,"45","16",JIN,EO30FT20PE20BP10PI10SE10
"622","-583386,90+245823,14",SUP,MM,"75","15",JIN,SB20TO20RX10FH30PE20
"623","-583389,84+233235,52",SUP,F,"95","18","50",PE50BP10EO10FT10SB20
"624","-583391,25+252192,26",SUP,MF,"85","16","50",FO50EO10PE10EN10RX10TO10
"625","-583391,51+241026,50",SUP,R,"95","19","50",SB100
"626","-583391,83+237717,07",SUP,F,"75","21",VIN,ES50FT20EO10TA10SB10
"627","-583392,29+231031,93",SUP,MF,"75","22",VIN,ES40CR10FI10FT10SE20PB10
"628","-583395,22+235331,60",SUP,MR,"75","18",JIN,SB50RX10FI20ER10FT10
"629","-583404,88+221417,52",SUP,F,"45","21",JIN,ES40EO20CR10FT10HG10RX10
"630","-583405,25+230556,49",SUP,R,"25","12","30",SB50PB20EB10TO10FI10
"631","-583410,75+236614,61",SUP,MR,"65","17",JIN,SB30EB20PU10FI20ER10FT10
"632","-583411,60+236239,53",SUP,MF,"65","18",JIN,ER20FI20BJ10FT10SB30TO10
"633","-583416,64+246267,65",SUP,R,"55","16",JIN,PR40PB20PG10SE10EO10FI10
"634","-583417,05+248480,50",SUP,R,"85","6","10",RZ100
"635","-583418,56+236314,77",SUP,MF,"85","17",JIN,BP20PE20BJ10ER10SB30RX10
"636","-583418,79+221123,83",SUP,MR,"45","18",JIN,TO30SB20PU10BP10EO10ES10FH10
"637","-583418,82+228152,73",SUP,F,"85","22",VIN,ES30BJ20CR10EO10FT10TA10SE10
"638","-583419,82+220166,93",SUP,MM,"65","16",JIN,EB30PU20CR40FT10
"639","-583420,39+235009,09",SUP,MR,"55","12","30",SB40EB10RX10ER20FI10FT10
