fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"353","+102859,70+445744,10",SUP,R,"75","10","30",EN70SB20FI10
"354","+102866,74+445278,48",SUP,F,"95","19","70",ES50BJ30EO10RX10
"355","+102868,01+442965,10",SUP,MM,"35","12",JIN,SB30EB20EO30BP10PE10
"356","+102873,38+445457,86",SUP,MR,"65","10","30",SB50EB20EO20FI10
"357","+102875,04+440562,33",SUP,MR,"85","6","10",RX60FX40
"358","+102876,88+444510,07",SUP,R,"85","17","30",EB90SB10
"359","+102902,67+443226,40",SUP,R,"85","15","30",SB50ML40FX10
"360","+102903,97+445939,35",SUP,MF,"65","9","30",PE30BP20EO10SB30EB10
"361","+102919,06+441881,58",SUP,R,"85","15","30",EB100
"362","+102943,23+438622,34",SUP,F,"95","20","90",ES100
"363","+102943,85+442684,51",SUP,MF,"65","16",JIN,BP20EO20PE20SB30EB10
"364","+102954,48+437008,07",SUP,F,"85","18","90",EO60ES30FX10
"365","+102958,32+436733,34",SUP,F,"95","18","90",EO70BP20PE10
"366","+102960,05+442383,42",SUP,F,"85","17","70",ES40BJ30EO20RX10
"367","+102967,49+444998,14",SUP,F,"75","19","70",PE40BJ20EO20ES10RX10
"368","+102981,40+439046,37",SUP,F,"85","20","70",BJ40EO20ES20EB10SB10
"369","+102987,03+442111,36",SUP,MR,"35","4","10",RX60FX40
"370","+103015,84+439407,14",SUP,R,"75","22","30",EV100
"371","+103021,77+440770,03",SUP,R,"75","16","50",EB100
"372","+103022,41+437374,45",SUP,F,"85","24","90",PE50BP30ER10SE10
"373","+103029,11+438238,15",SUP,R,"75","10","30",EN80SB10FI10
"374","+103041,97+438834,68",SUP,R,"85","18","30",SB60EB40
"375","+103043,43+443929,37",SUP,R,,"3","10",RZ
"376","+103053,72+441038,45",SUP,R,"75","18","50",EB100
"377","+103059,68+443357,42",SUP,F,"85","17","50",PE60BP20EB10SB10
"378","+103063,26+438033,12",SUP,MF,"75","18",JIN,EO30PE20ES10SB30EB10
"379","+103071,05+440388,54",SUP,R,"75","20","70",EB50SB30BP10PE10
"380","+103071,51+443756,70",SUP,MF,"85","21","70",PE50BP20SB20EB10
"381","+103078,56+439738,55",SUP,F,"45","17",VIN,EO50BP20BJ10PE10SE10
"382","+103108,47+445535,35",SUP,MR,"75","20","70",SB40EB30EO20FI10
"383","+103118,10+442175,50",SUP,R,"75","23","70",EB80SB20
"384","+103129,63+443013,32",SUP,R,"75","16","30",ML80SB10FX10
"385","+103141,69+444413,43",SUP,R,"85","17","30",EB90SB10
"386","+103143,39+438978,98",SUP,F,"95","20",JIN,ES60BJ30SE10
"387","+103143,73+440011,75",SUP,R,"65","19",VIN,EB50SB40FX10
"388","+103157,14+445123,20",SUP,MF,"85","12","30",PE40BP20EO10SB20EB10
"389","+103195,30+438415,54",SUP,F,"75","20","90",ES80BJ10SE10
"390","+103210,27+445743,02",SUP,R,"65","19","70",EB50SB30TO10FX10
"391","+103219,48+441424,56",SUP,R,"85","17","50",EB100
"392","+103224,23+440538,90",SUP,R,"45","14","50",EB60SB20FI10FN10
"393","+103236,47+436768,89",SUP,F,"75","20","90",EO30BP20PE20FT10EB10SB10
"394","+103237,70+438628,16",SUP,MF,"75","18","90",BP30EO30PE10SB20EB10
"395","+103246,36+437218,37",SUP,F,"85","20","90",BP50EO20PE20BJ10
"396","+103246,89+437913,11",SUP,F,"65","19","90",PE40BP30BJ20EO10
"397","+103275,51+443728,38",SUP,MF,"65","6","10",FX70RX30
"398","+103283,87+442938,62",SUP,R,"75","15","50",SB70EB20FI10
"399","+103292,20+443926,53",SUP,R,"65","14","30",EB80SB10FI10
"400","+103298,06+442172,02",SUP,R,"65","16","30",EB90SB10
"401","+103300,74+439266,92",SUP,F,"95","9","30",EO50BP30FN10PE10
"402","+103307,35+441934,88",SUP,R,"85","18","50",EV90EB10
"403","+103314,45+445367,79",SUP,R,"75","18","50",EN90SB10
"404","+103320,49+444841,35",SUP,R,"65","20","70",EB90SB10
"405","+103320,58+439772,39",SUP,F,"95","20",JIN,ES50BJ30EO10FI10
"406","+103324,25+436224,31",SUP,MR,"75","21","90",PB50SE10PE30BP10
"407","+103335,43+442769,62",SUP,F,"75","21","70",PE60BP30SE10
"408","+103349,04+441627,99",SUP,R,"55","13","30",EB90SB10
"409","+103362,01+437526,52",SUP,MR,"75","23","90",SB40EB30BJ20FI10
"410","+103377,64+442517,29",SUP,MF,"85","17","70",EO40BJ30SB20EB10
"411","+103382,77+444195,89",SUP,R,"75","17","50",EB100
"412","+103388,78+444957,84",SUP,R,"55","21","70",EB90SB10
"413","+103394,05+439493,97",SUP,MR,"85","17","30",EB50SB10PE20BP10EO10
"414","+103402,84+440298,64",SUP,F,"45","17",JIN,EO30PE30BP20ES20
"415","+103411,66+445907,60",SUP,MR,"75","19","70",SB50EB20EO20FI10
"416","+103440,63+438029,92",SUP,F,"75","21","90",PE90FX10
"417","+103447,09+445099,94",SUP,R,"85","6","10",RZ80RX10FX10
"418","+103448,78+443722,58",SUP,MR,"85","19",VIN,EB40SB20TO10BP20PE10
"419","+103450,33+442222,81",SUP,R,"65","15",JIN,SB50EB30BP20
"420","+103461,80+440047,01",SUP,F,"55","18",JIN,EO50BP40PE10
"421","+103464,89+441181,33",SUP,R,"75","19","50",RZ100
"422","+103465,89+440738,73",SUP,F,"95","21","90",ES90BJ10
"423","+103466,43+441286,61",SUP,R,"85","16","50",EB100
"424","+103471,97+441482,70",SUP,R,"75","15","50",EB90SB10
"425","+103479,85+436963,73",SUP,F,"75","25","90",PE60BP30EO10
"426","+103511,76+440646,64",SUP,F,"95","21","90",ES90BJ10
"427","+103522,31+440482,31",SUP,F,"65","18",JIN,EO30ES30BP20PE10SE10
"428","+103528,74+444786,68",SUP,R,"65","20","70",EB90SB10
"429","+103546,29+437596,70",SUP,F,"75","23","90",PE60BP20EO10SE10
"430","+103546,90+444484,02",SUP,R,"75","16","70",EB50SB30PE20
"431","+103547,77+440957,67",SUP,R,"85","18","50",EB100
"432","+103560,86+437103,07",SUP,F,"75","21","90",BP40PE20BJ10EO10EB10SB10
"433","+103572,02+445534,02",SUP,MR,,"1","10",RXRZFX
"434","+103586,23+438925,84",SUP,F,"85","8","10",EO50FN20FI10SB20
"435","+103586,62+445647,99",SUP,R,"75","18","50",EB60SB30FI10
"436","+103588,93+438690,85",SUP,F,"95","8","10",PE50EO20BP10FN10SE10
"437","+103596,66+443829,83",SUP,MF,"75","17","70",BP50PE20SB20EB10
"438","+103597,25+442673,81",SUP,MF,"85","15","30",PE30BP20EO10PG40
"439","+103597,74+442291,20",SUP,MR,"75","16","50",EB50SB20BP10EO10PE10
"440","+103601,75+441766,48",SUP,MR,"85","20","90",SB40EB20PE20BP10EO10
"441","+103604,52+439240,03",SUP,R,"75","15","30",EB60SB20EO10FI10
"442","+103607,53+439877,57",INF,F,"75","8","10",BP40EO20PE20FN10SB10
"443","+103607,53+439877,57",SUP,F,"25","15","70",BP30ES30EO20BJ10PE10
"444","+103614,35+443177,30",SUP,R,"65","19",VIN,EB50SB30TO20
"445","+103617,24+443369,08",SUP,F,"65","19","70",PE50BP20ER10EB10SB10
"446","+103618,62+436446,99",INF,F,"75","18","70",EO50BP40SE10
"447","+103618,62+436446,99",SUP,F,"25","27","70",PE100
"448","+103627,31+445741,33",SUP,R,"75","18","50",EB60SB30FI10
"449","+103641,36+442416,76",SUP,F,"85","4","10",FX80RX20
"450","+103699,19+441897,06",SUP,MR,"35","10",JIN,SB60EB10EO30
"451","+103702,87+441454,99",SUP,F,"45","18",JIN,ES40EO30FI10EB10SB10
"452","+103703,12+438090,70",SUP,F,"95","17","90",ES80BJ20
"453","+103712,46+439739,34",SUP,F,"85","19",JIN,ES40BJ30EO10EB10SB10
"454","+103718,34+445286,25",SUP,R,"75","18","50",EN90SB10
"455","+103723,14+444178,23",SUP,MR,"75","8","30",SB50EB10PE20BP10EO10
"456","+103762,51+445466,90",SUP,R,"45","12",JIN,EB50TO40SB10
"457","+103771,30+443821,99",SUP,F,"95","16","50",ES100
"458","+103775,69+437432,58",SUP,MF,"75","18","90",PE40BP30EB20SB10
"459","+103781,70+442078,59",SUP,MF,,"3","10",FXRX
"460","+103785,16+437848,40",SUP,MR,"65","17","90",SB40EB20EO30FI10
"461","+103814,73+442483,88",SUP,F,"95","18","70",ES100
"462","+103816,84+440488,13",SUP,F,"85","18","90",EO40ES20PE20BP10SE10
"463","+103822,63+440910,76",SUP,F,"95","20","90",ES70EO20BJ10
"464","+103828,06+438545,59",SUP,R,"85","17","50",EB90EV10
"465","+103828,11+443563,67",SUP,MF,"75","13",JIN,PE30BP20EO20SB20EB10
"466","+103858,38+443035,99",INF,F,"65","18","70",BP70EO10PE10SE10
"467","+103858,38+443035,99",SUP,F,"25","23","70",PE100
"468","+103860,31+443415,26",SUP,R,"65","18",VIN,SB50EB30TO10FI10
"469","+103873,36+441164,60",SUP,F,"75","15",JIN,EO30PE30BP20SB20
"470","+103890,07+445710,78",SUP,R,"85","19","50",EB90SB10
"471","+103893,24+439208,80",SUP,F,"75","19","90",ES70BJ20SE10
"472","+103902,08+436422,57",SUP,F,"75","20","90",EO30PE30BP20RX10SB10
"473","+103903,27+436902,91",SUP,R,"75","20",VIN,EB50SB30TO10FI10
"474","+103915,19+440704,09",SUP,R,"75","14","50",EB70SB20FI10
"475","+103919,33+436266,92",SUP,MR,"65","23","90",SB60EB10BP10EO10PE10
"476","+103935,04+437719,48",SUP,F,"85","19","90",EO50BP30ES10SE10
"477","+103940,42+437491,45",SUP,F,"95","20","90",BP50ES30EO20
"478","+103944,23+441414,96",SUP,F,"65","19","90",PE40EO20BJ10BP10RX10SB10
"479","+103960,64+443781,17",SUP,MF,"65","16",JIN,EO50ES10FI10SB20EB10
"480","+103964,61+439628,78",SUP,F,"95","6","10",FX90RX10
"481","+103965,15+437975,43",SUP,MR,"75","15",JIN,SB50EB10EO30FI10
"482","+103968,91+445063,03",SUP,R,"45","14",VIN,EB80SB20
"483","+103975,91+440187,49",SUP,F,"75","20","90",BP50PE30BJ10ER10
"484","+103981,65+442431,67",SUP,F,"75","20","70",BJ20BP20EO20PE20ES10SE10
"485","+103982,33+440044,64",SUP,F,"85","19",JIN,ES50BJ20EO10FI10SE10
"486","+103991,98+437105,93",SUP,F,"65","19","90",PE50BP20EO10RX10SB10
"487","+103993,89+445809,92",SUP,R,"85","19","50",EB90SB10
"488","+104008,40+441721,28",SUP,R,"75","6","10",RX90FX10
"489","+104023,11+444606,64",SUP,MR,"45","6","30",RX70FX20FN10
"490","+104030,52+443297,80",SUP,MR,"65","18",VIN,SB40EB30BP20PE10
"491","+104040,34+436733,29",SUP,MF,"65","21",VIN,PE40BP20EO10EB20SB10
"492","+104054,27+438239,82",INF,F,"75","18","70",EO60BP30SE10
"493","+104054,27+438239,82",SUP,F,"25","25","70",PE100
"494","+104065,80+441953,70",SUP,F,"75","18","90",PE50BP30EB10SB10
"495","+104066,17+439752,01",SUP,MR,"75","20","30",EV70PE20FX10
"496","+104070,46+444820,15",SUP,MR,"65","21","70",SB40EB20PE30BP10
"497","+104077,58+441079,52",SUP,F,"55","15",JIN,EO50ES20PE20BP10
"498","+104084,61+438040,00",SUP,F,"85","21",VIN,BJ40EO30ES10EB10SB10
"499","+104092,69+438769,52",SUP,R,"75","21","50",EV100
"500","+104102,46+438439,59",SUP,R,"65","5","10",RZ80RX20
"501","+104127,18+442457,83",SUP,R,"65","19",VIN,EB60SB20TO10FX10
"502","+104127,74+445156,43",SUP,R,"75","16","30",EB100
"503","+104128,40+443453,60",SUP,F,"65","10","30",PE80FX10SE10
"504","+104136,84+438104,29",SUP,MM,"75","21",VIN,SB30EB20BJ20EO20FI10
"505","+104150,33+444534,40",SUP,MR,"75","11","30",EN60SE10BP20PE10
"506","+104156,71+440405,99",SUP,R,"65","18",VIN,EB50SB30EO10FI10
"507","+104166,57+440928,18",SUP,F,"95","7","30",EO50PE20BP10FN10SB10
"508","+104169,77+443902,55",SUP,R,"85","10","30",EN70SB20FI10
"509","+104170,84+438598,60",SUP,R,"85","17","50",EV100
"510","+104177,47+445332,21",SUP,R,"75","19","50",EB80SB20
"511","+104190,27+439873,59",SUP,F,"55","21",VIN,ES60BJ20EO10SE10
"512","+104199,53+444291,75",SUP,R,"75","18","70",SB40EB30TO10BP10PE10
"513","+104203,90+440654,82",SUP,F,"85","17","90",EO40PE30ES20SE10
"514","+104233,41+440113,33",SUP,F,"95","4","10",FX80FN10RX10
"515","+104245,41+437718,74",SUP,F,"75","21",VIN,EO50BJ20ES20SE10
"516","+104264,20+445143,92",SUP,R,"75","19","50",EB80SB20
"517","+104292,20+442695,29",SUP,R,"75","18",VIN,EB40SB30TO10BP10PE10
"518","+104292,52+440313,10",SUP,F,"95","5","10",FX80FN10RX10
"519","+104307,03+444428,02",SUP,R,"55","20","50",EB90SB10
"520","+104307,54+443504,07",SUP,MR,"65","15",JIN,SB40EB20EO30FI10
"521","+104308,25+444101,20",SUP,MR,"65","16",JIN,SB60EB10EO20FI10
"522","+104315,81+441446,20",SUP,MR,"75","22","90",SB40EB20TO10BJ10EO10FI10
"523","+104318,04+440175,37",SUP,F,"85","16","30",PE70EO20BP10
"524","+104323,81+437117,65",SUP,MF,"65","16",VIN,PE40EO20BP10EB10RX10SB10
"525","+104327,08+439440,33",SUP,R,"75","16","30",EB60SB40
"526","+104328,24+436674,86",SUP,F,"75","21","90",PE50BP20EO20SE10
"527","+104329,92+439679,14",SUP,F,"95","18","90",ES80BJ10EO10
"528","+104348,92+438960,72",SUP,R,"85","20","30",RZ100
"529","+104372,39+443229,13",SUP,R,"45","17",VIN,EB40SB40TO10FI10
"530","+104374,74+438344,31",SUP,F,"35","10","30",BP50PE30FN10SB10
"531","+104380,98+439048,06",SUP,R,"75","21","30",EV100
"532","+104392,67+442071,36",SUP,R,"65","18",VIN,EB40SB30TO20FX10
"533","+104408,13+443875,55",SUP,R,"75","18","70",SB60EB20EO10FI10
"534","+104411,81+441129,70",SUP,F,"85","18",JIN,BJ30ES30EO20FI10SE10
"535","+104417,12+442406,31",SUP,MF,"45","16",JIN,EO30PE30BP10SB20EB10
"536","+104417,40+438240,93",SUP,F,"95","18","90",ES70BJ10EO10FI10
"537","+104437,57+444891,46",SUP,MF,"65","9",JIN,ES40FI10FN10EB30SB10
"538","+104439,02+443586,95",SUP,MF,"75","9","30",PE50FX10SB30EB10
"539","+104440,98+440874,95",SUP,F,"65","17",JIN,EO60ES30FI10
"540","+104441,44+440551,54",SUP,F,"95","10","30",EO40PE40BP10SE10
"541","+104457,99+437360,83",SUP,F,"85","19",VIN,ES30PE30BP20EO10SE10
"542","+104458,46+436973,23",SUP,F,"65","23",VIN,PE60EO20BP10SE10
"543","+104466,82+440272,06",SUP,F,"75","23","90",PE80BP20
"544","+104473,68+439768,23",SUP,F,"45","17",VIN,EO70ES20FI10
"545","+104474,60+444509,76",SUP,MF,"75","16",JIN,PE30EO20BP10SB30EB10
"546","+104474,77+445138,95",SUP,R,"75","19","50",EB80SB20
"547","+104475,29+439480,56",SUP,R,"75","10","30",EV40EN30EB20SB10
"548","+104475,38+445061,46",SUP,R,"75","19","50",EB80SB20
"549","+104501,17+445551,40",SUP,R,"75","19","50",EB70SB30
"550","+104506,01+444136,57",SUP,F,"35","15",JIN,EO70FI10EB10SB10
"551","+104526,28+441410,71",SUP,F,"75","20","90",PE70BP20EO10
"552","+104540,87+442666,19",SUP,R,"25","4","10",RX90FX10
"553","+104547,27+439347,84",SUP,R,"75","10","30",EV40EN30EB20SB10
"554","+104563,20+442907,04",SUP,MF,"85","15",JIN,PE30BP20ER10SB30EB10
"555","+104593,97+439230,17",SUP,R,"75","10","30",EV40EN30EB20SB10
"556","+104605,76+438901,56",SUP,R,"75","8","10",RZ100
"557","+104609,59+438021,30",SUP,F,"75","19","90",PE50BP30EO10SE10
"558","+104614,59+439934,55",SUP,F,"85","15","30",EO30PE30BP20SB20
"559","+104638,85+443224,78",SUP,F,"85","18","70",PE70BP10EB10SB10
"560","+104647,65+440615,70",SUP,F,"85","18","90",EO40PE30BP20ES10
"561","+104654,62+440990,06",SUP,F,"85","19","90",ES70EO20BJ10
"562","+104658,01+443550,63",SUP,R,"75","18","30",EV70EB30
"563","+104663,81+443834,42",SUP,MF,"85","5","30",FX70RX30
"564","+104676,97+441699,24",SUP,R,"75","18","70",SB40TO30EB20FX10
"565","+104695,85+441949,01",SUP,MF,"75","18","70",PE40EO20BP10SB20EB10
"566","+104701,33+437464,33",SUP,F,"75","21",VIN,EO60ES10FI10EB10SB10
"567","+104702,89+439798,10",SUP,F,"85","19","90",ES90FX10
"568","+104718,76+440304,15",SUP,R,"65","20",VIN,EB50SB40FI10
"569","+104737,51+436897,28",SUP,R,"75","26","30",EB100
"570","+104760,94+444246,40",SUP,F,"85","18","70",ES80FI10SE10
"571","+104770,61+444643,51",SUP,R,"75","16","30",EB80SB20
"572","+104798,58+445586,46",SUP,R,"75","15","30",RZ60EB40
"573","+104812,25+444806,14",SUP,R,"75","19","50",EB80SB20
"574","+104826,69+442902,34",SUP,R,"85","14","30",EB100
"575","+104828,77+437214,19",SUP,F,"75","23","90",PE70BP10EO10SE10
"576","+104832,29+438878,34",SUP,MR,"65","16","90",SB40EB20BJ20ER10FI10
"577","+104832,82+444049,19",SUP,MR,"75","18","70",SB50EB20BP10EO10PE10
"578","+104843,83+439400,59",SUP,R,"85","16","30",EB70SB30
"579","+104856,24+440086,61",SUP,F,"85","12","30",PE80FX10SE10
"580","+104865,42+438436,79",SUP,F,"75","19",JIN,BJ50PE20ER10EB10SB10
"581","+104865,95+444686,58",SUP,MR,"75","13","30",EB40SB30PE30
"582","+104867,13+437690,99",SUP,MF,"75","21",VIN,BJ40ER10FI10SB30EB10
"583","+104879,19+440506,81",SUP,F,"85","14","30",PE90FX10
"584","+104882,13+441120,58",SUP,F,"75","19","90",PE60BP30EO10
"585","+104897,20+443440,35",SUP,MR,"65","14",JIN,SB40EB20BP20PE20
"586","+104898,82+443011,95",SUP,R,"45","14","30",EB100
"587","+104903,88+445518,68",SUP,R,"75","15","30",RZ60EB40
"588","+104921,84+444697,76",SUP,MR,"75","13","30",EB40SB30PE30
"589","+104930,23+437431,20",SUP,F,"85","21",VIN,PE40BJ30BP10EO10SE10
"590","+104944,45+443132,93",SUP,MR,"75","18","70",EB40SB30BP10ER10PE10
"591","+104946,59+438152,61",SUP,F,"85","19","90",ES60BJ20PE20
"592","+104960,33+440887,32",SUP,F,"95","19","90",ES70BJ20EO10
"593","+104973,78+438959,93",SUP,F,"85","18","90",ES80BJ10FI10
"594","+104987,50+441697,60",SUP,F,"45","17",JIN,EO30PE30BP20SE10TO10
"595","+104989,12+444328,49",SUP,R,"45","10","30",EB90SB10
"596","+104992,05+439690,64",SUP,F,"65","4","10",FX80RX20
"597","+104994,79+443635,19",SUP,MR,"55","18",JIN,EB30SB30EO30FX10
"598","+105006,47+442322,98",SUP,F,"25","20","70",PE50BP20EO20SE10
"599","+105012,68+442053,53",SUP,R,"45","16",JIN,EB60SB30FI10
"600","+105036,19+440673,76",SUP,F,"85","17","90",EO50ES30PE20
"601","+105040,63+441277,48",SUP,R,"65","19",VIN,SB40EB30TO20FX10
"602","+105044,09+443906,48",SUP,F,"95","18","70",ES90BJ10
"603","+105084,53+438751,71",SUP,F,"95","8","30",BP30PE30EO20FN10SE10
"604","+105089,69+442747,10",SUP,MF,"55","6","10",FX60FN10RX30
"605","+105091,53+444585,02",SUP,R,"65","19",VIN,SB60EB30FI10
"606","+105117,40+443854,80",SUP,F,"95","18","70",ES90BJ10
"607","+105127,05+445969,33",SUP,R,"65","18","50",EB100
"608","+105147,78+443356,02",SUP,F,"65","16",VIN,PE40BP30EO10EB10SB10
"609","+105157,27+439876,61",SUP,F,"85","11","30",BP40PE30EO10EB10SB10
"610","+105164,28+443798,76",SUP,F,"95","18","70",ES90BJ10
"611","+105165,95+442207,85",SUP,R,"65","11","30",SB80EB20
"612","+105168,28+437525,98",SUP,MF,"75","18",VIN,EO50BP10PE10SB20EB10
"613","+105181,01+444330,49",SUP,R,"75","18","70",EB70SB20FI10
"614","+105190,95+445412,74",SUP,R,"75","10","30",EV60EN40
"615","+105198,94+440539,88",INF,MF,"75","17","70",EO50BP20SB20EB10
"616","+105198,94+440539,88",SUP,MF,"25","25","70",PE70EB30
"617","+105199,27+442707,63",SUP,R,"45","14","30",EB100
"618","+105223,17+444940,79",SUP,F,"85","18",JIN,ES40BJ20EO20EB10SB10
"619","+105231,68+437882,10",SUP,MR,"75","18",VIN,SB50EB10RX10BJ10EO10FI10
"620","+105240,42+438846,00",SUP,R,"85","15","30",EB40SB40ER10FI10
"621","+105255,49+440283,95",SUP,MF,"85","15","30",PE40BP20EO10EB20SB10
"622","+105257,09+439446,13",SUP,MR,"85","15","30",EV60RX10BP20PE10
"623","+105260,93+445288,07",SUP,R,"75","10","30",EV60EN40
"624","+105283,09+445198,52",SUP,R,"75","10","30",EV60EN40
"625","+105285,11+440751,91",SUP,F,"75","17","90",EO30PE30BP20EB10SB10
"626","+105303,84+437139,76",SUP,MF,"75","19",JIN,EO30BP20PE20SB20RX10
"627","+105305,48+438230,24",SUP,F,"95","9","10",PE40BP20EO20FN10SB10
"628","+105314,39+440205,69",SUP,F,"95","6","10",FX90RX10
"629","+105320,64+440996,59",SUP,F,"75","18","90",PE40BP30EO10EB10SB10
"630","+105343,50+441263,26",SUP,MR,"65","18",VIN,SB30EB20TO10PE20BP10EO10
"631","+105358,19+440025,77",SUP,F,"45","18","90",ES60EO30FI10
"632","+105369,12+445653,89",SUP,R,"75","21","50",PR90RX10
"633","+105377,62+439539,22",SUP,F,"85","17","50",PE50BP20EO10SB20
"634","+105379,81+444712,58",SUP,R,"65","21","70",EB60SB20ES10FI10
"635","+105395,87+439333,64",SUP,F,"85","19","90",ES60BJ20EO10FI10
"636","+105400,09+437384,56",SUP,F,"75","10","30",EO40BP30PE10SB20
"637","+105400,64+439675,64",SUP,F,"35","14",JIN,EO60BP10PE10SB20
"638","+105401,21+445836,42",SUP,R,"75","19","50",EB90FI10
"639","+105406,09+441755,81",SUP,MF,"75","17","90",BP20EO20ES20PE10SB20EB10
"640","+105420,64+444153,80",SUP,F,"95","18","70",ES90BJ10
"641","+105456,78+440461,61",SUP,MR,"65","19",VIN,EB40SB30PE20BP10
"642","+105465,50+439802,87",SUP,F,"75","18","50",PE50BP20EO10EB10SB10
"643","+105474,16+437264,80",SUP,F,"75","18","90",EO50BJ10BP10PE10SB20
"644","+105482,92+440773,10",SUP,R,"75","21","90",SB50EB40FI10
"645","+105495,70+437816,71",SUP,F,"85","18","90",ES60EO30BP10
"646","+105518,88+443295,14",SUP,R,"75","14","30",EB90SB10
"647","+105520,86+439312,74",SUP,MR,"65","14","30",SB40EB30FZ20FX10
"648","+105536,75+438030,20",SUP,F,"65","18",JIN,ES60EO30FI10
"649","+105541,75+445250,47",SUP,F,"65","18",JIN,ES70BJ20SE10
"650","+105554,33+445382,72",SUP,F,"65","18",JIN,ES70BJ20SE10
"651","+105561,44+441823,03",SUP,MF,"85","4","10",FX50FN10RX40
"652","+105562,84+445117,72",SUP,R,"75","10","30",EV60EN40
"653","+105563,98+440224,13",SUP,MM,"65","16","30",SB30EB20BP20PE20EO10
"654","+105574,57+444977,68",SUP,R,"85","16","50",EB80PR10SB10
"655","+105576,80+441420,97",SUP,F,"85","6","30",FX80RX20
"656","+105578,82+444542,43",SUP,F,"75","20",VIN,ES50BJ30EO10SE10
"657","+105579,19+445519,20",SUP,R,"75","18","50",EB90FI10
"658","+105587,19+438617,76",SUP,F,"85","20","90",ES90BJ10
"659","+105600,82+445109,99",SUP,R,"85","16","50",EB80PR10SB10
"660","+105604,18+438305,41",SUP,F,"95","17","50",ES60BP30PE10
"661","+105617,59+440974,23",SUP,MR,"75","19",VIN,EB40SB30PE20BP10
"662","+105619,30+445018,62",SUP,R,"85","16","50",EB80PR10SB10
"663","+105626,06+442170,05",SUP,R,"75","13","30",EB60EV20SB20
"664","+105635,11+443932,78",SUP,R,"75","17","30",EV90SB10
"665","+105639,04+444909,36",SUP,F,"75","19",JIN,ES60BJ30SE10
"666","+105645,42+442008,65",SUP,R,"75","7","10",EN100
"667","+105650,08+438900,02",SUP,F,"95","20","90",ES80BJ20
"668","+105652,80+443877,17",SUP,R,"75","17","30",EV90SB10
"669","+105663,61+443539,45",SUP,R,"75","15",JIN,SB50EB30EO10FI10
"670","+105669,12+444734,39",SUP,F,"45","14",JIN,EO50BJ20ES20FI10
"671","+105669,49+443737,10",SUP,R,"75","20","50",EB60SB30FX10
"672","+105684,18+439274,09",SUP,R,"75","11","30",EB70SB20PE10
"673","+105689,46+445143,42",SUP,R,"85","16","50",EB80PR10SB10
"674","+105721,48+441325,05",SUP,R,"75","9","30",EN40SB30EB20FI10
"675","+105727,14+441688,39",SUP,MR,"75","18",JIN,EB30SB30BP20EO10PE10
"676","+105731,93+437592,62",SUP,F,"75","20","90",ES70BJ10EO10FX10
"677","+105734,39+441840,73",SUP,MF,"85","18",JIN,EO40ES20FI10SB20EB10
"678","+105737,26+439829,97",SUP,F,"85","16","30",PE80BP20
"679","+105737,81+439942,17",SUP,F,"85","17","30",PE40EO30BP20SE10
"680","+105739,48+439142,28",SUP,F,"75","20",VIN,ES60BJ20EB10SB10
"681","+105745,82+445458,02",SUP,R,"75","18","50",EB90FI10
"682","+105747,58+440519,37",SUP,MF,"75","19","90",PE50BP10EO10EB20SB10
"683","+105755,39+439567,81",SUP,F,"65","19",JIN,ES30BJ20EO20BP10PE10SE10
"684","+105759,11+445310,43",SUP,F,"65","18",JIN,ES70BJ20SE10
"685","+105769,92+445553,53",SUP,MF,"85","20","50",EO30PE30BP10SB20EB10
"686","+105783,44+445385,50",SUP,R,"75","18","50",EB90FI10
"687","+105812,54+441372,95",SUP,R,"75","11","30",SB40EN30EB10PR10FX10
"688","+105825,23+438726,80",SUP,F,"75","21",VIN,ES40BJ20EO20SB20
"689","+105846,81+437956,72",SUP,F,"65","21",VIN,ES30BJ20BP20EO20PE10
"690","+105852,42+440148,64",SUP,MF,"65","19",VIN,PE40BP30SB20EB10
"691","+105880,37+441478,46",SUP,F,"85","18","90",EO80FI10SE10
"692","+105885,75+442497,99",SUP,MF,"75","19",JIN,BJ30ES20EO10FI10EB20SB10
"693","+105886,80+445351,84",SUP,F,"65","18",JIN,ES70BJ20SE10
"694","+105893,87+437497,82",SUP,F,"75","20","90",EO50BP20PE20SE10
"695","+105913,02+445304,36",SUP,F,"65","18",JIN,ES70BJ20SE10
"696","+105917,17+440179,96",SUP,R,"65","19",VIN,EB50SB30TO10FX10
"697","+105921,85+441132,42",SUP,R,"75","15","50",EB50SB30EO10FI10
